WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Female,FMLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,61.73,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,61.73,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Female,FMLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,61.9,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,61.9,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.06,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.06,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Both sexes,BTSX,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.19,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.19,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.2,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.2,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.2,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.2,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Both sexes,BTSX,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.25,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.25,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Female,FMLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.25,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.25,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Male,MLE,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.31,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.31,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
WHOSIS_000001,Life expectancy at birth (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Both sexes,BTSX,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.35,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,Sem Resposta,62.35,Sem Resposta,Sem Resposta,EN,2020-12-04T03:00:00.000Z
